公司代號,公司名稱,營利事業統一編號
2874,萬通票券金融股份有限公司,89398334
2876,宏泰人壽保險股份有限公司,84894313
2877,國泰世紀產物保險股份有限公司,84445772
2893,臺灣新光商業銀行股份有限公司,97172648
2894,大慶票券金融股份有限公司,97172915
2895,陽信商業銀行股份有限公司,16091049
2899,台北金融大樓股份有限公司,16095410
2920,海景世界企業股份有限公司,70739971
2940,歐都納股份有限公司,59112564
2941,米斯特國際企業股份有限公司,53167020
3151,智泰科技股份有限公司,89706487
3157,台灣之星電信股份有限公司,70769567
3186,聯笙電子股份有限公司,16130036
3197,源河生技應用股份有限公司,16130893
3280,龍生工業股份有限公司,76025369
3342,飛虹高科股份有限公司,22764634
3369,鐵研科技股份有限公司,97272386
3386,新德科技股份有限公司,16450558
3405,津綻石英科技股份有限公司,79952755
3447,展達通訊股份有限公司,16045290
3462,瑋鋒科技股份有限公司,89686953
3463,宏塑工業股份有限公司,36319254
3472,友荃科技實業股份有限公司,12882675
3488,士誼科技事業股份有限公司,89952038
3507,力群電子股份有限公司,9410027
3509,聯禾有線電視股份有限公司,27560639
3510,易鼎股份有限公司,96856411
3519,綠能科技股份有限公司,27335280
3525,就業情報資訊股份有限公司,16795238
3539,隨身遊戲股份有限公司,70602265
3554,精品科技股份有限公司,23491751
3566,太陽光電能源科技股份有限公司,28318416
3572,宏芯科技股份有限公司,80308207
3610,啟耀光電股份有限公司,27310561
3637,鉅景科技股份有限公司,80216143
3648,漢台科技股份有限公司,70702601
3656,聯勝光電股份有限公司,12800908
3662,齊民股份有限公司,70834862
3683,仲博科技股份有限公司,84900048
3690,群豐科技股份有限公司,28110041
4115,善德生化科技股份有限公司,16549813
4118,友合生化科技股份有限公司,16592888
4134,台欣生物科技研發股份有限公司,70453835
4177,柏登生醫股份有限公司,28676378
4184,昕琦科技股份有限公司,70354764
4189,膠原科技股份有限公司,80666442
4440,宜新實業股份有限公司,54332940
4539,台灣智慧光網股份有限公司,53729177
4547,主新德科技股份有限公司,52212217
4548,名超企業股份有限公司,20819325
4570,傑生工業股份有限公司,80012106
4577,達航科技股份有限公司,86078580
4724,宣捷幹細胞生技股份有限公司,12685908
4757,中華全球石油股份有限公司,27231503
4768,晶呈科技股份有限公司,53278617
4769,謙華科技股份有限公司,28540056
4920,尚芳國際興業股份有限公司,86665407
4945,陞達科技股份有限公司,70576858
4949,有成精密股份有限公司,80581850
4981,可取國際股份有限公司,27976720
4985,富相科技股份有限公司,23819587
5219,瑪居禮電波工業股份有限公司,4948484
5236,凌陽創新科技股份有限公司,28112364
5246,勵威電子股份有限公司,80086182
5260,見智科技股份有限公司,79983949
5268,新科光電材料股份有限公司,27366467
5286,育駿科技股份有限公司,24341485
5295,懷藝精密科技股份有限公司,69810321
5298,合盈光電科技股份有限公司,12910264
5346,力晶科技股份有限公司,84149385
5387,茂德科技股份有限公司,84149809
5541,廣朋實業股份有限公司,80665204
5827,華泰商業銀行股份有限公司,16831570
5828,富邦產物保險股份有限公司,70826461
5830,三信商業銀行股份有限公司,16832487
5831,新光人壽保險股份有限公司,3458902
5833,元大證券金融股份有限公司,5067113
5834,兆豐產物保險股份有限公司,3090217
5835,國泰世華商業銀行股份有限公司,4231910
5836,台北富邦商業銀行股份有限公司,3750168
5838,華南商業銀行股份有限公司,3742301
5839,中華開發資本股份有限公司,11147207
5840,國際票券金融股份有限公司,12100285
5841,中國信託商業銀行股份有限公司,3077208
5842,兆豐票券金融股份有限公司,14067826
5843,兆豐國際商業銀行股份有限公司,3705903
5844,第一商業銀行股份有限公司,5052322
5846,國泰人壽保險股份有限公司,3374707
5847,玉山商業銀行股份有限公司,86517510
5848,台新國際商業銀行股份有限公司,86519539
5849,永豐商業銀行股份有限公司,86517384
5850,日盛國際商業銀行股份有限公司,86521704
5852,元大商業銀行股份有限公司,86517315
5854,合作金庫商業銀行股份有限公司,70799128
5857,臺灣土地銀行,3700301
5858,臺灣銀行股份有限公司,3557311
5862,板信商業銀行股份有限公司,16093877
5865,富邦人壽保險股份有限公司,27935073
5866,統一期貨股份有限公司,84310042
5867,康和期貨股份有限公司,16848544
5868,臺灣金融控股股份有限公司,28428379
5870,花旗〈台灣〉商業銀行(股),28421312
5872,匯豐(台灣)商業銀行股份有限公司,28990720
5873,全球人壽保險股份有限公司,70817744
5874,南山人壽保險股份有限公司,11456006
5875,星展(台灣)商業銀行股份有限公司,53017509
5901,中友百貨股份有限公司,23824097
6008,凱基證券股份有限公司,23111915
6025,臺銀人壽保險股份有限公司,28428384
6107,華美電子股份有限公司,75533416
6420,巨擘先進股份有限公司,16901646
6427,弘勝光電股份有限公司,24223570
6444,寶德能源科技股份有限公司,53100892
6479,瑞寶基因股份有限公司,28861633
6483,原創生醫股份有限公司,29184891
6484,惠合再生醫學生技股份有限公司,24405425
6487,源一生物科技股份有限公司,80098477
6490,凌昇能源科技股份有限公司,53307514
6511,綠晁科技股份有限公司,25154972
6517,保勝光學股份有限公司,55174031
6520,臺灣動藥國際股份有限公司,53742349
6563,映智科技股份有限公司,53495662
6567,生控基因疫苗股份有限公司,53778660
6587,鑫盛傳媒製作股份有限公司,24783003
6606,建德工業股份有限公司,35309102
6608,慶鴻機電工業股份有限公司,52307500
6614,資拓宏宇國際股份有限公司,28859051
6623,施吉生技應材股份有限公司,54240554
6628,創祐生技股份有限公司,54368019
6635,瑞利軍工股份有限公司,24712802
6646,亞洲時尚股份有限公司,80399500
6647,合迪股份有限公司,22424994
6658,聯策科技股份有限公司,13079649
6659,天明製藥股份有限公司,81002274
6660,厚美德生物科技股份有限公司,70507157
6663,茂丞科技股份有限公司,29048279
6676,祥翊製藥股份有限公司,27559859
6694,長泓能源科技股份有限公司,25059175
6699,奇邑科技股份有限公司,79959602
6704,國璽幹細胞應用技術股份有限公司,80689276
6707,富基電通股份有限公司,27525541
6708,天擎積體電路股份有限公司,12748729
6719,力智電子股份有限公司,27983551
6722,輝創電子股份有限公司,20947969
6725,台灣矽科宏晟科技股份有限公司,54803147
6726,鑫亞電通股份有限公司,16296444
6729,機光科技股份有限公司,12846708
6730,常廣股份有限公司,80722654
6734,安盛生科股份有限公司,53927676
6735,美達科技股份有限公司,13115906
6736,碩辣椒股份有限公司,54173788
6737,秀育企業股份有限公司,59244777
6738,鼎恒數位科技股份有限公司,54510058
6740,松果購物股份有限公司,43455509
6742,澤米科技股份有限公司,80137437
7419,達勝科技股份有限公司,27449349
7558,群利科技股份有限公司,24467961
8015,愛迪亞科技股份有限公司,97178397
8022,正航資訊股份有限公司,23736165
8029,久尹股份有限公司,4717913
8053,巨擘科技股份有限公司,47255904
8122,神通電腦股份有限公司,47249755
8134,泰山電子股份有限公司,43245671
8140,利翔航太電子股份有限公司,97324075
8152,峻新電腦股份有限公司,86297564
8218,輝城電子股份有限公司,97632713
8225,華矽半導體股份有限公司,84276023
8227,巨有科技股份有限公司,86169913
8242,晶訊科技股份有限公司,84628723
8304,佳聯有線電視股份有限公司,97176779
8305,群健有線電視股份有限公司,16085969
8307,大台中數位有線電視股份有限公司,97176790
8308,中投有線電視股份有限公司,16085715
8309,吉元有線電視股份有限公司,16085145
8310,長德有線電視股份有限公司,16085813
8312,東亞有線電視股份有限公司,16080958
8315,大江國際股份有限公司,97430717
8323,天威保全股份有限公司,23316868
8327,洄瀾有線電視股份有限公司,16449841
8330,臺灣汎生製藥廠股份有限公司,85615014
8338,麥寮汽電股份有限公司,96975970
8343,科學城物流股份有限公司,16130319
8350,榮輪科技股份有限公司,22318868
8360,中華電視股份有限公司,20516997
8366,中華彩色印刷股份有限公司,3097801
8368,屏南有線電視股份有限公司,16446470
8370,欣隆天然氣股份有限公司,146877
8376,遠鼎投資股份有限公司,22266828
8379,欣湖天然氣股份有限公司,4779353
8387,緯來電視網股份有限公司,20913187
8391,森霸電力股份有限公司,70783499
8392,星能電力股份有限公司,70783765
8394,台灣菸酒股份有限公司,3787101
8399,聯美林業股份有限公司,89507038
8452,北都數位有線電視股份有限公司,54348464
8453,全國數位有線電視股份有限公司,54279620
8456,天外天數位有線電視股份有限公司,54293088
8459,數位天空服務股份有限公司,54693824
8469,新高雄有線電視股份有限公司,54383460
8475,新彰數位有線電視股份有限公司,24635926
8486,大基隆有線電視股份有限公司,54838075
8943,寶福有線電視股份有限公司,96978934
8945,大新店民主有線電視股份有限公司,96972100
8946,雙子星有線電視股份有限公司,97160397
8948,北視有線電視(股)公司,97161136
8951,新竹振道有線電視股份有限公司,97162178
8952,金頻道有線電視(股)公司,97161298
8953,吉隆有線電視股份有限公司,97162515
8955,北健有線電視股份有限公司,97161945
8956,台灣數位寬頻有線電視(股)公司,97164529
8957,新唐城有線電視事業股份有限公司,97165153
8960,紅樹林有線電視股份有限公司,96971616
8962,新視波有線電視股份有限公司,97166364
8963,新台北有線電視(股)公司,97167238
8965,家和有線電視股份有限公司,97167650
8966,鳳信有線電視股份有限公司,97163747
8967,慶聯有線電視股份有限公司,97164582
8968,陽明山有線電視(股)公司,97168320
8969,北桃園有線電視股份有限公司,97169897
8970,大揚有線電視股份有限公司,97165169
8971,南桃園有線電視(股)公司,97170775
8973,澎湖有線電視股份有限公司,97170304
8974,世新有線電視股份有限公司,97168074
8975,觀昇有線電視股份有限公司,97168406
8976,聯維有線電視股份有限公司,97161895
8977,南國有線電視股份有限公司,97170965
8978,大安文山有線電視(股)公司,97172470
8980,萬象有線電視股份有限公司,97173392
8981,麗冠有線電視股份有限公司,97173512
8982,信和有線電視股份有限公司,97175429
8983,豐盟有線電視股份有限公司,97171107
8985,國聲有線電視股份有限公司,97176412
8986,台灣佳光電訊股份有限公司,97173528
8987,東台有線電視事業股份有限公司,97177762
8988,大屯有線電視股份有限公司,97174358
8990,港都有線電視股份有限公司,97178452
8991,三大有線電視股份有限公司,97176736
8992,新頻道有線電視股份有限公司,97176807
8995,北港有線電視股份有限公司,97176757
9963,台灣電力股份有限公司,3795904
9964,榮僑投資股份有限公司,11819788
9968,台灣華歌爾股份有限公司,43409251
9971,立大開發投資股份有限公司,11220403
9977,新永安有線電視股份有限公司,84999365
9978,長榮空廚股份有限公司,84476394
9982,三冠王有線電視股份有限公司,96973683
9983,永佳樂有線電視股份有限公司,89860312
9984,全聯有線電視股份有限公司,96973620
9985,觀天下有線電視事業股份有限公司,89406714
9986,南天有線電視股份有限公司,89407740
